x,y,derivada
133.0,388.9999779600261,7.606779500122229
134.34343434343435,394.7026152699693,1.4299102701897937
135.68686868686868,394.6955536154437,0.21139937473435566
137.03030303030303,395.86447087866156,-4.702126715869781
138.37373737373738,386.6139450042183,-1.2738722486460574
139.7171717171717,392.69031903901305,5.938884685861012
141.06060606060606,392.8117905230542,-2.754056026219587
142.40404040404042,395.7906035025551,7.0389185171393365
143.74747474747474,387.2796852992121,-12.49652556282399
145.0909090909091,391.5557987814332,5.364475737508201
146.43434343434345,388.65681367641207,-4.8131480201618615
147.77777777777777,395.1511580005027,9.785196928078221
149.12121212121212,396.6353651935164,-3.043078387747755
150.46464646464648,386.81923978367433,-11.65007369451132
151.8080808080808,382.13741001834444,0.49540797448344165
153.15151515151516,383.02866929366087,15.81283920614851
154.49494949494948,388.9518802755612,-18.870613593549024
155.83838383838383,383.84285383682266,3.4329800917021203
157.1818181818182,380.01387285476204,14.951000115672741
158.52525252525254,388.516645653071,-14.911323327453374
159.86868686868686,390.53342119687403,12.206034582789016
161.21212121212122,388.169507465018,-14.724985841212401
162.55555555555554,378.7531401073349,6.286753188646799
163.8989898989899,385.0983929101091,-0.48094341735804846
165.24242424242425,380.1549714817593,-2.600214552046509
166.5858585858586,389.3491678661735,12.642267020623876
167.92929292929293,388.3731119696725,-5.797725206662108
169.27272727272728,387.8309916483666,-1.1626912089468533
170.6161616161616,391.47415681264914,4.748667153933184
171.95959595959596,384.1576919373817,-4.3944680490426435
173.3030303030303,393.0758855057967,10.20336709274261
174.64646464646464,409.2622806573839,9.310908333475254
175.989898989899,404.03112247721396,-3.0701536030619536
177.33333333333334,412.25871621885767,4.692101105092661
178.67676767676767,400.78740598723624,-15.162090689955221
180.02020202020202,400.1122021763275,5.442326427669286
181.36363636363637,399.657020350268,-2.661982605047797
182.7070707070707,415.85172373594634,2.801333421302843
184.05050505050505,360.47603140406716,-6.262369809917345
185.39393939393938,401.64968374110157,11.057275132202449
186.73737373737373,406.33164631236,-1.1742951227233789
188.08080808080808,392.17891418771285,4.380125339480401
189.42424242424244,413.16989421026386,2.894074435744187
190.76767676767676,362.06139188251507,-34.60046762455704
192.11111111111111,407.26417560918077,23.189959688636463
193.45454545454544,407.61472893831905,5.767444704929403
194.7979797979798,384.0999024750708,-15.311622975389128
196.14141414141415,414.15217854399526,1.418216594970545
197.4848484848485,379.1854931634925,-24.697765460075516
198.82828282828282,386.0904825637282,28.028018918178077
200.17171717171718,410.68004849240043,-5.971444780641377
201.5151515151515,378.6162275884051,-27.304349374048797
202.85858585858585,370.0656346817528,1.5179462457126647
204.2020202020202,378.1745682639079,42.03337318955391
205.54545454545456,394.648041746177,-38.574664812358606
206.88888888888889,378.0077974638095,1.98441282151407
208.23232323232324,383.75018757293674,40.84158253931491
209.57575757575756,397.691852533047,-44.34724807310886
210.91919191919192,345.2945358637714,-17.782127050907093
212.26262626262627,357.4837342579643,32.03297468786559
213.60606060606062,405.5105024924211,24.412492832084354
214.94949494949495,401.85266365604747,1.3128312224353067
216.29292929292927,387.7820801395736,-71.9822274149351
217.63636363636363,371.9861348754004,67.10268727914581
218.97979797979798,393.2487001523,-60.92288270423296
220.32323232323233,350.39659511351425,82.07082074250138
221.66666666666669,392.54284660271804,-50.009699848772016
223.010101010101,367.9657322356541,-2.292245599733178
224.35353535353534,386.4756625081618,46.920405270043375
225.6969696969697,382.497536333285,-51.83935117116789
227.04040404040404,355.25615067535915,6.736246682805813
228.3838383838384,349.6343089581168,-26.968997958078944
229.72727272727272,338.19327523377825,2.3873800242313337
231.07070707070707,324.9390688981698,31.77487036907678
232.4141414141414,345.15844943893546,-50.59068530982813
233.75757575757575,391.5103838522037,73.22929357115981
235.1010101010101,326.12738149703813,-72.15654245612768
236.44444444444446,360.986895296967,106.17305595616244
237.78787878787878,375.4494127397046,-48.34924063004564
239.13131313131314,385.3390404767306,-21.395382634921134
240.47474747474746,357.4828705135338,27.58917568769448
241.8181818181818,378.7117210850523,-15.58066528133395
243.16161616161617,350.11711323904535,13.429912180242809
244.50505050505052,356.6123316358772,-31.34303119963988
245.84848484848484,333.89333855840704,5.508767973196882
247.1919191919192,359.812851507614,31.425186522540116
248.53535353535352,387.97889655814413,-1.971305073595886
249.87878787878788,356.4081478447277,-16.135940068409127
251.22222222222223,361.6497816430649,-16.327655304735345
252.56565656565658,367.0696542995688,28.765765003697652
253.9090909090909,335.29228753941436,-20.99423991154481
255.25252525252523,366.6239382109081,-6.195039523220203
256.5959595959596,322.99890939688174,-13.753373951601588
257.93939393939394,402.72032905468876,43.99817079274726
259.2828282828283,363.4767748454607,-18.535523256844044
260.62626262626264,391.1267178446253,39.37910025882729
261.969696969697,404.82770483576917,-26.55832628306598
263.3131313131313,379.468783764603,26.379538370804312
264.65656565656565,407.1585043711073,-6.750526112000443
266.0,381.99967675182535,-18.663390801521018
