x,y,derivada
133.0,388.9999371160659,7.611439155255084
134.34343434343435,394.7021177598886,1.4278374121090565
135.68686868686868,394.69682366113835,0.21390993282466297
137.03030303030303,395.86264120219244,-4.702525251616407
138.37373737373738,386.6155040578815,-1.2737829581510596
139.7171717171717,392.6886268511062,5.936875531347141
141.06060606060606,392.8134351792317,-2.750279281258372
142.40404040404042,395.78872627929115,7.03018096771757
143.74747474747474,387.28305037748623,-12.4870477648642
145.0909090909091,391.55245833741674,5.361388659821387
146.43434343434345,388.6590454528133,-4.809997553252288
147.77777777777777,395.14837732796735,9.781962708359515
149.12121212121212,396.63800045513017,-3.049091699267592
150.46464646464648,386.82036022406305,-11.636525181586421
151.8080808080808,382.13076431660807,0.4875580023622206
153.15151515151516,383.0359867671153,15.793904796623792
154.49494949494948,388.9527541537041,-18.83698271370804
155.83838383838383,383.8325109485509,3.4141449549451863
157.1818181818182,380.0242178792441,14.932626531845017
158.52525252525254,388.51419396444913,-14.88273227209902
159.86868686868686,390.53100752770735,12.1899635422551
161.21212121212122,388.1710659766493,-14.719837536461
162.55555555555554,378.75234606156147,6.2821598820050895
163.8989898989899,385.0997148089475,-0.4798062684585602
165.24242424242425,380.154308409594,-2.5931995349992576
166.5858585858586,389.347187991215,12.631911107234828
167.92929292929293,388.3773757893391,-5.794746735148237
169.27272727272728,387.8284215079715,-1.1525404050871657
170.6161616161616,391.4725181262653,4.73624568599007
171.95959595959596,384.16190711911935,-4.391868036748292
173.3030303030303,393.0736437880469,10.213141990504937
174.64646464646464,409.26075812279805,9.299720757667274
175.989898989899,404.0342038570167,-3.065320499331392
177.33333333333334,412.2567638787578,4.689416281564718
178.67676767676767,400.7882452225069,-15.157129190299656
180.02020202020202,400.11245195620955,5.4289787942707335
181.36363636363637,399.66125864950646,-2.626146324757883
182.7070707070707,415.83437696548026,2.7618065433898664
184.05050505050505,360.4999176764076,-6.27218799536422
185.39393939393938,401.6381568787746,11.102040896560084
186.73737373737373,406.3298438722149,-1.20848385051886
188.08080808080808,392.1839920165836,4.400051126083326
189.42424242424244,413.1608325037784,2.8584507884943378
190.76767676767676,362.0823997525047,-34.5670793382169
192.11111111111111,407.24098318564353,23.21771112974602
193.45454545454544,407.6198461474512,5.704095180192326
194.7979797979798,384.11314089516645,-15.268180299017331
196.14141414141415,414.13721533026103,1.4225915057863858
197.4848484848485,379.191704395816,-24.711967535324675
198.82828282828282,386.0895321016322,28.03481981402456
200.17171717171718,410.6791300942011,-5.9801100326239975
201.5151515151515,378.6221240727101,-27.286906165215896
202.85858585858585,370.0513095772864,1.512069452473952
204.2020202020202,378.1876346382163,41.99020394509034
205.54545454545456,394.6512142427238,-38.51278041878459
206.88888888888889,377.98940944005716,1.9575855012021748
208.23232323232324,383.76597030109286,40.810083357598614
209.57575757575756,397.6881390216079,-44.30852349230463
210.91919191919192,345.2922148313073,-17.801539138417866
212.26262626262627,357.4872809799132,32.04924298898959
213.60606060606062,405.4990967800248,24.388432991315767
214.94949494949495,401.8749579520675,1.3094646416789146
216.29292929292927,387.76318992084856,-71.93032234823704
217.63636363636363,371.9984833113177,67.05636068858212
218.97979797979798,393.2306970445258,-60.87699584611528
220.32323232323233,350.40880626939327,81.97620874369704
221.66666666666669,392.5542036652447,-49.91919535996203
223.010101010101,367.94163912322267,-2.303029654058264
224.35353535353534,386.48844125841606,46.87197345447203
225.6969696969697,382.4978139703775,-51.7955339847731
227.04040404040404,355.25389596100655,6.709634861579161
228.3838383838384,349.6401871309691,-26.92784771738843
229.72727272727272,338.17101754542506,2.34985019034184
231.07070707070707,324.9709186306841,31.725332915470972
232.4141414141414,345.1486177662255,-50.4651353975305
233.75757575757575,391.4931950143186,73.12407103938767
235.1010101010101,326.1457879911613,-72.10378423991415
236.44444444444446,360.9696578743949,106.10034943510982
237.78787878787878,375.48190359090387,-48.28611087930312
239.13131313131314,385.30522789314,-21.37268620941768
240.47474747474746,357.4992472274696,27.541937587045595
241.8181818181818,378.7033985685354,-15.55480271349552
243.16161616161617,350.1254539806896,13.402697181845724
244.50505050505052,356.6097933261295,-31.30956655098771
245.84848484848484,333.89004313650037,5.489077645677298
247.1919191919192,359.8169141839657,31.434172565525387
248.53535353535352,387.97117436844076,-1.9868053038862854
249.87878787878788,356.4240208562741,-16.134097673443648
251.22222222222223,361.63709487188964,-16.27353105192242
252.56565656565658,367.06287215959156,28.689811573485713
253.9090909090909,335.3141027587408,-20.952888297927075
255.25252525252523,366.6049643552832,-6.206038482901022
256.5959595959596,323.0180885127877,-13.725946809302059
257.93939393939394,402.6953284769442,43.985865179365646
259.2828282828283,363.4931008978846,-18.562281076128784
260.62626262626264,391.1256960172585,39.40357202168343
261.969696969697,404.81971828644953,-26.55882921402508
263.3131313131313,379.47581357469795,26.35938355297185
264.65656565656565,407.1552866638712,-6.732020102617753
266.0,381.99905423873207,-18.70457805097203
